star_sInd,star_Name,star_L,star_dist,star_Spec,h_star_char_comp_mean,h_star_char_comp_std,h_star_char_comp_sem,h_star_char_comp_nEns,h_star_char_earth_cume_mean,h_star_char_earth_cume_std,h_star_char_earth_cume_sem,h_star_char_earth_cume_nEns,h_star_char_earth_frac_mean,h_star_char_earth_frac_std,h_star_char_earth_frac_sem,h_star_char_earth_frac_nEns,h_star_char_earth_uniq_mean,h_star_char_earth_uniq_std,h_star_char_earth_uniq_sem,h_star_char_earth_uniq_nEns,h_star_char_earth_value_mean,h_star_char_earth_value_std,h_star_char_earth_value_sem,h_star_char_earth_value_nEns,h_star_char_plan_cume_mean,h_star_char_plan_cume_std,h_star_char_plan_cume_sem,h_star_char_plan_cume_nEns,h_star_char_plan_frac_mean,h_star_char_plan_frac_std,h_star_char_plan_frac_sem,h_star_char_plan_frac_nEns,h_star_char_plan_uniq_mean,h_star_char_plan_uniq_std,h_star_char_plan_uniq_sem,h_star_char_plan_uniq_nEns,h_star_char_plan_value_mean,h_star_char_plan_value_std,h_star_char_plan_value_sem,h_star_char_plan_value_nEns,h_star_char_tInt_mean,h_star_char_tInt_std,h_star_char_tInt_sem,h_star_char_tInt_nEns,h_star_char_tIntAvg_mean,h_star_char_tIntAvg_std,h_star_char_tIntAvg_sem,h_star_char_tIntAvg_nEns,h_star_char_tobs1_mean,h_star_char_tobs1_std,h_star_char_tobs1_sem,h_star_char_tobs1_nEns,h_star_char_visit_mean,h_star_char_visit_std,h_star_char_visit_sem,h_star_char_visit_nEns,h_star_det_comp_mean,h_star_det_comp_std,h_star_det_comp_sem,h_star_det_comp_nEns,h_star_det_earth_cume_mean,h_star_det_earth_cume_std,h_star_det_earth_cume_sem,h_star_det_earth_cume_nEns,h_star_det_earth_frac_mean,h_star_det_earth_frac_std,h_star_det_earth_frac_sem,h_star_det_earth_frac_nEns,h_star_det_earth_uniq_mean,h_star_det_earth_uniq_std,h_star_det_earth_uniq_sem,h_star_det_earth_uniq_nEns,h_star_det_earth_value_mean,h_star_det_earth_value_std,h_star_det_earth_value_sem,h_star_det_earth_value_nEns,h_star_det_plan_cume_mean,h_star_det_plan_cume_std,h_star_det_plan_cume_sem,h_star_det_plan_cume_nEns,h_star_det_plan_frac_mean,h_star_det_plan_frac_std,h_star_det_plan_frac_sem,h_star_det_plan_frac_nEns,h_star_det_plan_uniq_mean,h_star_det_plan_uniq_std,h_star_det_plan_uniq_sem,h_star_det_plan_uniq_nEns,h_star_det_plan_value_mean,h_star_det_plan_value_std,h_star_det_plan_value_sem,h_star_det_plan_value_nEns,h_star_det_tInt_mean,h_star_det_tInt_std,h_star_det_tInt_sem,h_star_det_tInt_nEns,h_star_det_tIntAvg_mean,h_star_det_tIntAvg_std,h_star_det_tIntAvg_sem,h_star_det_tIntAvg_nEns,h_star_det_tobs1_mean,h_star_det_tobs1_std,h_star_det_tobs1_sem,h_star_det_tobs1_nEns,h_star_det_visit_mean,h_star_det_visit_std,h_star_det_visit_sem,h_star_det_visit_nEns,h_star_earth_per_star_mean,h_star_earth_per_star_std,h_star_earth_per_star_sem,h_star_earth_per_star_nEns,h_star_plan_per_star_mean,h_star_plan_per_star_std,h_star_plan_per_star_sem,h_star_plan_per_star_nEns,h_star_promo_allplan_mean,h_star_promo_allplan_std,h_star_promo_allplan_sem,h_star_promo_allplan_nEns,h_star_promo_earth_mean,h_star_promo_earth_std,h_star_promo_earth_sem,h_star_promo_earth_nEns,h_star_promo_hzone_mean,h_star_promo_hzone_std,h_star_promo_hzone_sem,h_star_promo_hzone_nEns
639,HIP 86162,0.02,4.54,M3V,0.22612439713293336,nan,nan,1,0.01,0.09999999999999995,0.009999999999999995,100,0.038461538461538464,0.1961161351381839,0.038461538461538436,26,0.01,0.09999999999999995,0.009999999999999995,100,0.12350895973580808,nan,nan,1,0.01,0.09999999999999995,0.009999999999999995,100,0.038461538461538464,0.1961161351381839,0.038461538461538436,26,0.01,0.09999999999999995,0.009999999999999995,100,0.12350895973580808,nan,nan,1,0.0809657859752888,0.809657859752888,0.08096578597528879,100,8.09657859752888,nan,nan,1,1706.180055742202,nan,nan,1,0.01,0.09999999999999995,0.009999999999999995,100,0.528964500741243,0.020233007194042515,0.011681532149996081,3,0.04,0.31526804372460465,0.031526804372460464,100,0.07692307692307693,0.27174648819470304,0.05329387100211932,26,0.02,0.14070529413628952,0.014070529413628952,100,0.1089873827499079,0.10478291603125066,0.06049644477711653,3,0.04,0.31526804372460465,0.031526804372460464,100,0.07692307692307693,0.27174648819470304,0.05329387100211932,26,0.02,0.14070529413628952,0.014070529413628952,100,0.1089873827499079,0.10478291603125066,0.06049644477711653,3,0.3791799623532036,2.686490138423733,0.2686490138423733,100,4.089897364584632,0.6118700903122963,0.35326336135088493,3,1689.5186013886084,136.48731236478963,78.80098653477984,3,0.1,0.7316785737969465,0.07316785737969464,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.01,0.09999999999999995,0.009999999999999995,100,0.01,0.09999999999999995,0.009999999999999995,100,0.01,0.09999999999999995,0.009999999999999995,100
640,HIP 86201,5.61,23.16,F5V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.25,0.5,0.05,100,0.25,0.5,0.05,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
641,HIP 86214,0.01,5.05,M4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.26,0.5049252369900862,0.05049252369900862,100,0.26,0.5049252369900862,0.05049252369900862,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
642,HIP 86287,0.03,8.09,M1V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,21,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.24,0.4948216697442476,0.049482166974424764,100,0.24,0.4948216697442476,0.049482166974424764,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
643,HIP 86400,0.34,11.0,K2V,0.4732769136844694,0.08043606241267208,0.0359721006794301,5,0.05,0.21904291355759048,0.021904291355759047,100,0.1956521739130435,0.39135924076986917,0.08160404277495092,23,0.05,0.21904291355759048,0.021904291355759047,100,0.02602394859168481,0.01562857126225188,0.006989309546718979,5,0.05,0.21904291355759048,0.021904291355759047,100,0.1956521739130435,0.39135924076986917,0.08160404277495092,23,0.05,0.21904291355759048,0.021904291355759047,100,0.02602394859168481,0.01562857126225188,0.006989309546718979,5,2.3029551717561505,10.602663308778924,1.0602663308778923,100,46.05910343512301,16.220247075556628,7.253915014557357,5,1442.839547385455,202.81666027764751,90.70236787006024,5,0.05,0.21904291355759048,0.021904291355759047,100,0.6662256565829391,0.012635222837343764,0.0012895770307438882,96,0.47,1.1232618446814493,0.11232618446814494,100,0.6956521739130435,0.47047196889696485,0.09810018692482894,23,0.19,0.46482319871173183,0.04648231987117318,100,0.02703738371262496,0.06602185188054838,0.006738327040873064,96,0.47,1.1232618446814493,0.11232618446814494,100,0.6956521739130435,0.47047196889696485,0.09810018692482894,23,0.19,0.46482319871173183,0.04648231987117318,100,0.02703738371262496,0.06602185188054838,0.006738327040873064,96,13.856203417313779,4.6245365598350485,0.46245365598350485,100,4.739493068594183,0.7343534426688011,0.07494963439144763,96,999.3619528911323,293.26345057408696,29.931075588101148,96,2.95,0.9252354327740614,0.09252354327740614,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.11,0.31446603773522036,0.031446603773522035,100,0.11,0.31446603773522036,0.031446603773522035,100,0.11,0.31446603773522036,0.031446603773522035,100
644,HIP 86456,0.34,26.34,K0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,16,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.17,0.4033946860424327,0.04033946860424327,100,0.17,0.4033946860424327,0.04033946860424327,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
645,HIP 86486,4.86,21.45,F2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.24,0.47396884353981006,0.047396884353981004,100,0.24,0.47396884353981006,0.047396884353981004,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
646,HIP 86620,2.19,23.06,G0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.2,0.42640143271122044,0.04264014327112205,100,0.2,0.42640143271122044,0.04264014327112205,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
647,HIP 86722,0.52,22.65,K0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,14,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,14,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,14,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,14,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.16,0.41971611377407997,0.041971611377408,100,0.16,0.41971611377407997,0.041971611377408,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
648,HIP 86796,2.01,15.51,G3V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.26,0.5049252369900861,0.050492523699008605,100,0.26,0.5049252369900861,0.050492523699008605,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
649,HIP 87579,0.27,24.35,K0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,22,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.25,0.519809599951771,0.0519809599951771,100,0.25,0.519809599951771,0.0519809599951771,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
650,HIP 87937,0.009332543007969915,1.83,M4V,0.4613907022040179,0.11169015581373525,0.027088841750689697,17,0.18,0.4114522199392411,0.041145221993924105,100,0.7727272727272727,0.42893202722888857,0.09144861547306324,22,0.18,0.4114522199392411,0.041145221993924105,100,2.8652743743595828,1.5600670967714925,0.37837184841409127,17,0.18,0.4114522199392411,0.041145221993924105,100,0.7727272727272727,0.42893202722888857,0.09144861547306324,22,0.18,0.4114522199392411,0.041145221993924105,100,2.8652743743595828,1.5600670967714925,0.37837184841409127,17,0.07919653153378133,0.1977689158579237,0.01977689158579237,100,0.4658619501987137,0.22498414689292992,0.054566670689942906,17,224.9846336474386,65.7953537753835,15.957717252399288,17,0.17,0.37752516806863706,0.03775251680686371,100,0.6387745792705343,0.046081777152888116,0.0046313928633000545,99,0.53,1.1930353445448858,0.11930353445448857,100,0.7727272727272727,0.42893202722888857,0.09144861547306324,22,0.18,0.4114522199392411,0.041145221993924105,100,0.15128375021092064,0.34930059686249376,0.03510603087394195,99,0.53,1.1930353445448858,0.11930353445448857,100,0.7727272727272727,0.42893202722888857,0.09144861547306324,22,0.18,0.4114522199392411,0.041145221993924105,100,0.15128375021092064,0.34930059686249376,0.03510603087394195,99,4.162497984647362,0.8768410155119191,0.08768410155119191,100,1.2922247141092813,0.36852904069735104,0.037038562192203896,99,632.2827076895435,347.0434559684009,34.879179678648825,99,3.49,1.3595528082365336,0.13595528082365335,100,0.23,0.4461960433384735,0.04461960433384735,100,0.23,0.4461960433384735,0.04461960433384735,100,0.17,0.37752516806863706,0.03775251680686371,100,0.17,0.37752516806863706,0.03775251680686371,100,0.17,0.37752516806863706,0.03775251680686371,100
651,HIP 88194,1.09,28.36,G2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.18,0.38612291966536955,0.038612291966536955,100,0.18,0.38612291966536955,0.038612291966536955,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
652,HIP 88348,0.76,22.12,K0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.2,0.4264014327112205,0.04264014327112205,100,0.2,0.4264014327112205,0.04264014327112205,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
653,HIP 88574,0.04,7.76,K4V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,24,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.24,0.42923469599092834,0.04292346959909284,100,0.24,0.42923469599092834,0.04292346959909284,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
654,HIP 88601 A,0.68,5.1,K0V,0.644948303215073,0.1139340081258312,0.024862438879349295,21,0.24,0.49482166974424757,0.04948216697442476,100,0.9545454545454546,0.21320071635561053,0.04545454545454547,22,0.24,0.49482166974424757,0.04948216697442476,100,0.428573782812912,0.4798966050558458,0.10472202468670196,21,0.24,0.49482166974424757,0.04948216697442476,100,0.9545454545454546,0.21320071635561053,0.04545454545454547,22,0.24,0.49482166974424757,0.04948216697442476,100,0.428573782812912,0.4798966050558458,0.10472202468670196,21,1.2627810276438483,3.7410734967958175,0.37410734967958176,100,6.01324298878023,6.267727404042487,1.367730250684465,21,587.8128270107943,319.2911925650675,69.675050412483,21,0.21,0.4093601807403326,0.040936018074033256,100,0.6756704076207454,0.00966780533591343,0.0009667805335913431,100,0.65,1.2742595393943008,0.12742595393943007,100,0.9318181818181818,0.23378126454803777,0.049842333072162126,22,0.23,0.4682872294787988,0.04682872294787988,100,0.7933847923476288,1.6840746859278506,0.16840746859278505,100,0.65,1.2742595393943008,0.12742595393943007,100,0.9318181818181818,0.23378126454803777,0.049842333072162126,22,0.23,0.4682872294787988,0.04682872294787988,100,0.7933847923476288,1.6840746859278506,0.16840746859278505,100,0.5867750989819368,0.24465882621085894,0.024465882621085892,100,0.1691437496408722,0.01800217647311746,0.001800217647311746,100,42.95998581286566,0.9422412711292335,0.09422412711292336,100,3.44,1.2658689673201746,0.12658689673201745,100,0.25,0.5,0.05,100,0.25,0.5,0.05,100,0.21,0.4093601807403326,0.040936018074033256,100,0.21,0.4093601807403326,0.040936018074033256,100,0.21,0.4093601807403326,0.040936018074033256,100
655,HIP 88622,0.98,23.91,G2V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,15,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,15,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,15,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,15,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.15,0.3588702812826373,0.035887028128263734,100,0.15,0.3588702812826373,0.035887028128263734,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
656,HIP 88694,1.15,17.55,G3V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,20,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,20,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,20,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,20,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.21,0.4333333333333335,0.04333333333333335,100,0.21,0.4333333333333335,0.04333333333333335,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
657,HIP 88745 A,2.05,15.64,F7V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.2572520424493282,0.004554676663212314,0.0006441285509339087,50,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,0.0,0.0,0.0,50,0.0,0.0,0.0,100,0.0,0.0,0.0,19,0.0,0.0,0.0,100,0.0,0.0,0.0,50,1.4889377224132836,1.7512601725435708,0.17512601725435709,100,2.159566814679216,0.05237932308850751,0.007407554909968951,50,1662.57451296395,124.18277592946191,17.562096593258417,50,0.69,0.8127146181194546,0.08127146181194546,100,0.19,0.3942772444036623,0.03942772444036623,100,0.19,0.3942772444036623,0.03942772444036623,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
658,HIP 88945,1.02,24.82,G0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,26,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.29,0.5182526976156114,0.05182526976156114,100,0.29,0.5182526976156114,0.05182526976156114,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
659,HIP 88972,0.36,11.02,K2V,0.4453284170260683,0.026379564509755225,0.015230248670812279,3,0.03,0.17144660799776532,0.017144660799776532,100,0.10714285714285714,0.31497039417435607,0.05952380952380953,28,0.03,0.17144660799776532,0.017144660799776532,100,0.023296779354953754,0.0034785137205303822,0.002008320832928023,3,0.03,0.17144660799776532,0.017144660799776532,100,0.10714285714285714,0.31497039417435607,0.05952380952380953,28,0.03,0.17144660799776532,0.017144660799776532,100,0.023296779354953754,0.0034785137205303822,0.002008320832928023,3,1.3068775381160451,7.5244461248935615,0.7524446124893561,100,43.562584603868174,6.43460243573231,3.715019448398271,3,1395.1433198029542,159.09164014414637,91.85160126304199,3,0.03,0.17144660799776532,0.017144660799776532,100,0.6682848635931624,0.01588701977272305,0.001656336309511254,92,0.51,1.1145955465204544,0.11145955465204545,100,0.6428571428571429,0.48795003647426677,0.09221388919541472,28,0.19,0.4191140246479061,0.04191140246479061,100,0.028993290078147896,0.06422397844552467,0.006695812616991389,92,0.51,1.1145955465204544,0.11145955465204545,100,0.6428571428571429,0.48795003647426677,0.09221388919541472,28,0.19,0.4191140246479061,0.04191140246479061,100,0.028993290078147896,0.06422397844552467,0.006695812616991389,92,10.97844368758608,6.000252682043387,0.6000252682043387,100,3.4449281821850977,0.6683920144767407,0.06968468462952271,92,743.3027074273863,293.58067451130194,30.607901162102458,92,3.16,1.4888135063081793,0.14888135063081792,100,0.3,0.5025189076296058,0.050251890762960584,100,0.3,0.5025189076296058,0.050251890762960584,100,0.15,0.3588702812826372,0.03588702812826372,100,0.15,0.3588702812826372,0.03588702812826372,100,0.15,0.3588702812826372,0.03588702812826372,100
660,HIP 89042,1.78,17.61,G1V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,23,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.28,0.5519478821831495,0.05519478821831495,100,0.28,0.5519478821831495,0.05519478821831495,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
661,HIP 89211,0.13,13.1,M0V,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,0.0,0.0,0.0,18,0.0,0.0,0.0,100,nan,nan,nan,0,0.0,0.0,0.0,100,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,100,0.22,0.5041244034376978,0.05041244034376978,100,0.22,0.5041244034376978,0.05041244034376978,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
